Rossz,Szomszedos,Okt. 21--23.,Őszi szünet,Nov. 11--13.,Nov. 18--20.,Nov. 25--27.,Dec. 2--4.,Dec. 9--11.,Dec. 16--18.,Jan. 6--8.,Jan. 13--15.,Jan. 20--22.,Jan. 27--29.
3,2,,,Bébé,,Mongúz,Okapi,,,Beluga,Ka,,Medve
3,2,Medve,,,,Mongúz,Okapi,,,Beluga,Ka,,Bébé
3,2,,,Medve,,Mongúz,Okapi,,Bébé,,Ka,Beluga,
3,2,Medve,,,Bébé,Mongúz,Okapi,,,,Ka,,Beluga
3,2,Medve,,,,Mongúz,Okapi,Bébé,,,Ka,,Beluga
3,2,,,Medve,,Mongúz,Okapi,,,Bébé,Ka,,Beluga
3,2,,,,Medve,Mongúz,,Okapi,Beluga,,Ka,,Bébé
3,2,,,,Medve,Mongúz,,Okapi,,Beluga,Ka,,Bébé
3,2,,,,Medve,Mongúz,,Okapi,Bébé,,Ka,,Beluga
3,2,Bébé,,Beluga,Medve,Mongúz,,,Okapi,,Ka,,
3,2,,,Beluga,Bébé,Mongúz,,,Okapi,,Ka,,Medve
3,2,,,Beluga,,Mongúz,,Bébé,Okapi,,Ka,Medve,
3,2,,,Beluga,,Mongúz,Medve,,Okapi,,Ka,Bébé,
3,2,,,Beluga,,Mongúz,,Medve,Okapi,,Ka,Bébé,
3,2,,,Beluga,,Mongúz,,,Okapi,,Ka,Medve,Bébé
3,2,Bébé,,,Beluga,Mongúz,Medve,,Okapi,,Ka,,
3,2,Bébé,,,Beluga,Mongúz,,Medve,Okapi,,Ka,,
3,2,,,,Beluga,Mongúz,,Bébé,Okapi,,Ka,,Medve
3,2,,,Medve,Beluga,Mongúz,,,Okapi,,Ka,,Bébé
3,2,Bébé,,,,Mongúz,Beluga,,Okapi,,Ka,Medve,
3,2,,,Bébé,,Mongúz,Beluga,,Okapi,,Ka,Medve,
3,2,Medve,,,Bébé,Mongúz,Beluga,,Okapi,,Ka,,
3,2,,,Medve,,Mongúz,Beluga,,Okapi,,Ka,Bébé,
3,2,Bébé,,,,Mongúz,,Beluga,Okapi,,Ka,Medve,
3,2,,,Bébé,,Mongúz,,Beluga,Okapi,,Ka,Medve,
3,2,Medve,,,Bébé,Mongúz,,Beluga,Okapi,,Ka,,
3,2,,,Medve,,Mongúz,,Beluga,Okapi,,Ka,Bébé,
3,2,Bébé,,Medve,,Mongúz,,,Okapi,Beluga,Ka,,
3,2,Bébé,,,,Mongúz,,,Okapi,Beluga,Ka,,Medve
3,2,,,Bébé,,Mongúz,,,Okapi,Beluga,Ka,,Medve
3,2,Medve,,,,Mongúz,,,Okapi,Beluga,Ka,,Bébé
3,2,Bébé,,,Medve,Mongúz,,,Okapi,,Ka,Beluga,
3,2,Bébé,,,,Mongúz,Medve,,Okapi,,Ka,Beluga,
3,2,Bébé,,,,Mongúz,,Medve,Okapi,,Ka,Beluga,
3,2,,,Bébé,,Mongúz,Medve,,Okapi,,Ka,Beluga,
3,2,,,Bébé,,Mongúz,,Medve,Okapi,,Ka,Beluga,
3,2,,,Medve,,Mongúz,,Bébé,Okapi,,Ka,Beluga,
3,2,,,Medve,,Mongúz,,,Okapi,,Ka,Beluga,Bébé
3,2,Bébé,,,,Mongúz,,,Okapi,,Ka,Medve,Beluga
3,2,,,Bébé,,Mongúz,,,Okapi,,Ka,Medve,Beluga
3,2,,,Medve,,Mongúz,,,Okapi,Bébé,Ka,,Beluga
3,2,,,Medve,,Mongúz,,,Okapi,,Ka,Bébé,Beluga
3,2,Bébé,,Beluga,,Mongúz,Medve,,,,Ka,Okapi,
3,2,,,Beluga,,Mongúz,,Bébé,Medve,,Ka,Okapi,
3,2,,,Beluga,,Mongúz,,Bébé,,,Ka,Okapi,Medve
3,2,,,Beluga,,Mongúz,,,Bébé,,Ka,Okapi,Medve
3,2,,,Beluga,,Mongúz,,Medve,,Bébé,Ka,Okapi,
3,2,,,Beluga,,Mongúz,,,Medve,,Ka,Okapi,Bébé
3,2,Bébé,,,Beluga,Mongúz,,Medve,,,Ka,Okapi,
3,2,Bébé,,Medve,,Mongúz,Beluga,,,,Ka,Okapi,
3,2,Bébé,,,,Mongúz,Beluga,,Medve,,Ka,Okapi,
3,2,,,Bébé,,Mongúz,Beluga,,Medve,,Ka,Okapi,
3,2,Medve,,,,Mongúz,Beluga,,Bébé,,Ka,Okapi,
3,2,Bébé,,,,Mongúz,,Beluga,Medve,,Ka,Okapi,
3,2,Bébé,,,,Mongúz,,Beluga,,,Ka,Okapi,Medve
3,2,,,Bébé,,Mongúz,,Beluga,Medve,,Ka,Okapi,
3,2,,,Bébé,,Mongúz,,Beluga,,,Ka,Okapi,Medve
3,2,Medve,,,Bébé,Mongúz,,Beluga,,,Ka,Okapi,
3,2,Medve,,,,Mongúz,,Beluga,Bébé,,Ka,Okapi,
3,2,,,Medve,,Mongúz,,Beluga,,Bébé,Ka,Okapi,
3,2,Medve,,,,Mongúz,,Beluga,,,Ka,Okapi,Bébé
3,2,Bébé,,,,Mongúz,,,Beluga,,Ka,Okapi,Medve
3,2,,,Bébé,,Mongúz,,,Beluga,,Ka,Okapi,Medve
3,2,Medve,,,Bébé,Mongúz,,,Beluga,,Ka,Okapi,
3,2,,,Medve,,Mongúz,Bébé,,Beluga,,Ka,Okapi,
3,2,Medve,,,,Mongúz,,Bébé,Beluga,,Ka,Okapi,
3,2,Medve,,,,Mongúz,,,Beluga,,Ka,Okapi,Bébé
3,2,Bébé,,Medve,,Mongúz,,,,Beluga,Ka,Okapi,
3,2,Medve,,,,Mongúz,,Bébé,,Beluga,Ka,Okapi,
3,2,Bébé,,Medve,,Mongúz,,,,,Ka,Okapi,Beluga
3,2,Bébé,,,,Mongúz,,,Medve,,Ka,Okapi,Beluga
3,2,,,Bébé,,Mongúz,,,Medve,,Ka,Okapi,Beluga
3,2,Medve,,,,Mongúz,,Bébé,,,Ka,Okapi,Beluga
3,2,Medve,,,,Mongúz,,,Bébé,,Ka,Okapi,Beluga
3,2,Bébé,,Okapi,Beluga,,Mongúz,Medve,,,Ka,,
3,2,,,Okapi,Beluga,,Mongúz,Bébé,,,Ka,,Medve
3,2,,,Okapi,Beluga,,Mongúz,,Bébé,,Ka,Medve,
3,2,Bébé,,Okapi,,Beluga,Mongúz,Medve,,,Ka,,
3,2,,,Okapi,,Beluga,Mongúz,Bébé,,,Ka,,Medve
3,2,,,Okapi,,Beluga,Mongúz,,Bébé,,Ka,Medve,
3,2,Bébé,,Okapi,,,Mongúz,Beluga,Medve,,Ka,,
3,2,Bébé,,Okapi,,,Mongúz,Beluga,,,Ka,Medve,
3,2,Medve,,Okapi,Bébé,,Mongúz,Beluga,,,Ka,,
3,2,Medve,,Okapi,,,Mongúz,Beluga,Bébé,,Ka,,
3,2,,,Okapi,,,Mongúz,Beluga,,Bébé,Ka,,Medve
3,2,Medve,,Okapi,,,Mongúz,Bébé,Beluga,,Ka,,
3,2,,,Okapi,,,Mongúz,,Beluga,Bébé,Ka,,Medve
3,2,,,Okapi,,,Mongúz,,Beluga,,Ka,Bébé,Medve
3,2,Bébé,,Okapi,,,Mongúz,,Medve,Beluga,Ka,,
3,2,Bébé,,Okapi,,,Mongúz,,,Beluga,Ka,Medve,
3,2,Medve,,Okapi,Bébé,,Mongúz,,,Beluga,Ka,,
3,2,Medve,,Okapi,,,Mongúz,Bébé,,Beluga,Ka,,
3,2,Medve,,Okapi,,,Mongúz,,Bébé,Beluga,Ka,,
3,2,Bébé,,Okapi,Medve,,Mongúz,,,,Ka,Beluga,
3,2,Bébé,,Okapi,,Medve,Mongúz,,,,Ka,Beluga,
3,2,Bébé,,Okapi,,,Mongúz,Medve,,,Ka,Beluga,
3,2,,,Okapi,Bébé,,Mongúz,,Medve,,Ka,Beluga,
3,2,,,Okapi,,,Mongúz,,Bébé,,Ka,Beluga,Medve
3,2,,,Okapi,,,Mongúz,,Medve,,Ka,Beluga,Bébé
3,2,Bébé,,Okapi,,,Mongúz,,,,Ka,Medve,Beluga
3,2,,,Okapi,,Bébé,Mongúz,Medve,,,Ka,,Beluga
3,2,,,Okapi,,,Mongúz,,Medve,Bébé,Ka,,Beluga
3,2,,,Okapi,,,Mongúz,,Medve,,Ka,Bébé,Beluga
3,2,Bébé,,Beluga,Okapi,,Mongúz,,,,Ka,Medve,
3,2,Medve,,Beluga,Okapi,,Mongúz,Bébé,,,Ka,,
3,2,,,Beluga,Okapi,,Mongúz,,,Bébé,Ka,,Medve
3,2,,,Beluga,Okapi,,Mongúz,,Medve,,Ka,Bébé,
3,2,Bébé,,,Okapi,Beluga,Mongúz,,Medve,,Ka,,
3,2,Bébé,,,Okapi,Beluga,Mongúz,,,,Ka,,Medve
3,2,Medve,,,Okapi,Beluga,Mongúz,,Bébé,,Ka,,
3,2,Medve,,,Okapi,Beluga,Mongúz,,,,Ka,,Bébé
3,2,Medve,,Bébé,Okapi,,Mongúz,Beluga,,,Ka,,
3,2,Medve,,,Okapi,,Mongúz,Beluga,,Bébé,Ka,,
3,2,Medve,,,Okapi,,Mongúz,Beluga,,,Ka,Bébé,
3,2,,,,Okapi,Bébé,Mongúz,,Beluga,,Ka,,Medve
3,2,Medve,,,Okapi,,Mongúz,,Beluga,Bébé,Ka,,
3,2,Medve,,Bébé,Okapi,,Mongúz,,,Beluga,Ka,,
3,2,Medve,,,Okapi,,Mongúz,,,Beluga,Ka,Bébé,
3,2,Bébé,,Medve,Okapi,,Mongúz,,,,Ka,Beluga,
3,2,Bébé,,,Okapi,,Mongúz,,,,Ka,Beluga,Medve
3,2,,,Bébé,Okapi,,Mongúz,,Medve,,Ka,Beluga,
3,2,Medve,,,Okapi,,Mongúz,Bébé,,,Ka,Beluga,
3,2,Medve,,,Okapi,,Mongúz,,,,Ka,Beluga,Bébé
3,2,,,,Okapi,Bébé,Mongúz,,Medve,,Ka,,Beluga
3,2,Medve,,,Okapi,,Mongúz,,,,Ka,Bébé,Beluga
3,2,Bébé,,Beluga,,Okapi,Mongúz,Medve,,,Ka,,
3,2,,,Beluga,,Okapi,Mongúz,Bébé,,,Ka,,Medve
3,2,,,Beluga,,Okapi,Mongúz,,Bébé,,Ka,Medve,
3,2,,,,Beluga,Okapi,Mongúz,,Bébé,,Ka,,Medve
3,2,,,,Beluga,Okapi,Mongúz,,Medve,,Ka,,Bébé
3,2,Bébé,,Medve,,Okapi,Mongúz,Beluga,,,Ka,,
3,2,Bébé,,,,Okapi,Mongúz,Beluga,,,Ka,,Medve
3,2,,,Bébé,,Okapi,Mongúz,Beluga,,,Ka,,Medve
3,2,Medve,,,,Okapi,Mongúz,Beluga,,,Ka,,Bébé
3,2,Bébé,,,,Okapi,Mongúz,,Beluga,,Ka,Medve,
3,2,,,Bébé,,Okapi,Mongúz,,Beluga,,Ka,Medve,
3,2,Medve,,,Bébé,Okapi,Mongúz,,Beluga,,Ka,,
3,2,,,Medve,,Okapi,Mongúz,,Beluga,,Ka,Bébé,
3,2,Bébé,,Medve,,Okapi,Mongúz,,,Beluga,Ka,,
3,2,Bébé,,,,Okapi,Mongúz,,,Beluga,Ka,,Medve
3,2,,,Bébé,,Okapi,Mongúz,,,Beluga,Ka,,Medve
3,2,Medve,,,,Okapi,Mongúz,,,Beluga,Ka,,Bébé
3,2,,,Medve,,Okapi,Mongúz,,Bébé,,Ka,Beluga,
3,2,Medve,,,Bébé,Okapi,Mongúz,,,,Ka,,Beluga
3,2,Medve,,,,Okapi,Mongúz,Bébé,,,Ka,,Beluga
3,2,,,Medve,,Okapi,Mongúz,,,Bébé,Ka,,Beluga
3,2,,,Beluga,Medve,,Mongúz,Okapi,,,Ka,,Bébé
3,2,,,Beluga,,Medve,Mongúz,Okapi,,,Ka,,Bébé
3,2,Bébé,,,Medve,,Mongúz,Okapi,Beluga,,Ka,,
3,2,,,,Bébé,,Mongúz,Okapi,Beluga,,Ka,,Medve
3,2,,,Medve,,,Mongúz,Okapi,Beluga,,Ka,,Bébé
3,2,Bébé,,,Medve,,Mongúz,Okapi,,Beluga,Ka,,
3,2,,,,Bébé,,Mongúz,Okapi,,Beluga,Ka,,Medve
3,2,,,Medve,,,Mongúz,Okapi,,Beluga,Ka,,Bébé
3,2,Bébé,,,,Medve,Mongúz,Okapi,,,Ka,,Beluga
3,2,,,Bébé,Medve,,Mongúz,Okapi,,,Ka,,Beluga
3,2,,,Bébé,,Medve,Mongúz,Okapi,,,Ka,,Beluga
3,2,,,Medve,Bébé,,Mongúz,Okapi,,,Ka,,Beluga
3,2,,,,Bébé,,Mongúz,Okapi,Medve,,Ka,,Beluga
3,2,,,Medve,,,Mongúz,Okapi,Bébé,,Ka,,Beluga
3,2,,,,Medve,,Mongúz,Okapi,,Bébé,Ka,,Beluga
3,2,Medve,,Beluga,,,Mongúz,Bébé,Okapi,,Ka,,
3,2,,,Beluga,,,Mongúz,,Okapi,Bébé,Ka,,Medve
3,2,,,Beluga,,,Mongúz,,Okapi,,Ka,Bébé,Medve
3,2,,,Bébé,Beluga,,Mongúz,,Okapi,,Ka,Medve,
3,2,Medve,,,Beluga,,Mongúz,Bébé,Okapi,,Ka,,
3,2,,,,Beluga,,Mongúz,,Okapi,Bébé,Ka,,Medve
3,2,,,Medve,Beluga,,Mongúz,,Okapi,,Ka,Bébé,
3,2,,,,Beluga,,Mongúz,,Okapi,,Ka,Bébé,Medve
3,2,Bébé,,,,Beluga,Mongúz,,Okapi,,Ka,Medve,
3,2,,,Bébé,,Beluga,Mongúz,,Okapi,,Ka,Medve,
3,2,Medve,,,Bébé,Beluga,Mongúz,,Okapi,,Ka,,
3,2,,,Medve,,Beluga,Mongúz,,Okapi,,Ka,Bébé,
3,2,Medve,,Bébé,,,Mongúz,Beluga,Okapi,,Ka,,
3,2,Medve,,Bébé,,,Mongúz,,Okapi,Beluga,Ka,,
3,2,Bébé,,,,,Mongúz,,Okapi,,Ka,Beluga,Medve
3,2,,,Bébé,,,Mongúz,,Okapi,,Ka,Beluga,Medve
3,2,Medve,,,,,Mongúz,,Okapi,,Ka,Beluga,Bébé
3,2,Medve,,,,,Mongúz,,Okapi,Bébé,Ka,,Beluga
3,2,Medve,,,,,Mongúz,,Okapi,,Ka,Bébé,Beluga
3,2,Bébé,,Beluga,,,Mongúz,,,,Ka,Okapi,Medve
3,2,Medve,,Beluga,Bébé,,Mongúz,,,,Ka,Okapi,
3,2,Medve,,Beluga,,,Mongúz,Bébé,,,Ka,Okapi,
3,2,Medve,,Beluga,,,Mongúz,,,,Ka,Okapi,Bébé
3,2,Bébé,,Medve,Beluga,,Mongúz,,,,Ka,Okapi,
3,2,Bébé,,,Beluga,,Mongúz,,,,Ka,Okapi,Medve
3,2,,,Bébé,Beluga,,Mongúz,,Medve,,Ka,Okapi,
3,2,Medve,,,Beluga,,Mongúz,Bébé,,,Ka,Okapi,
3,2,Medve,,,Beluga,,Mongúz,,,,Ka,Okapi,Bébé
3,2,Bébé,,Medve,,Beluga,Mongúz,,,,Ka,Okapi,
3,2,Bébé,,,,Beluga,Mongúz,,Medve,,Ka,Okapi,
3,2,,,Bébé,,Beluga,Mongúz,,Medve,,Ka,Okapi,
3,2,Medve,,,,Beluga,Mongúz,,Bébé,,Ka,Okapi,
3,2,Medve,,Bébé,,,Mongúz,Beluga,,,Ka,Okapi,
3,2,,,Medve,,Bébé,Mongúz,,Beluga,,Ka,Okapi,
3,2,Medve,,Bébé,,,Mongúz,,,Beluga,Ka,Okapi,
3,2,Medve,,Bébé,,,Mongúz,,,,Ka,Okapi,Beluga
3,2,Bébé,,Okapi,Beluga,Medve,,Mongúz,,,Ka,,
3,2,Bébé,,Okapi,Beluga,,Medve,Mongúz,,,Ka,,
3,2,,,Okapi,Beluga,,,Mongúz,Bébé,,Ka,,Medve
3,2,,,Okapi,Beluga,,,Mongúz,Medve,,Ka,,Bébé
3,2,Bébé,,Okapi,Medve,Beluga,,Mongúz,,,Ka,,
3,2,Bébé,,Okapi,,Beluga,Medve,Mongúz,,,Ka,,
3,2,,,Okapi,Bébé,Beluga,,Mongúz,,,Ka,,Medve
3,2,,,Okapi,,Beluga,,Mongúz,Bébé,,Ka,Medve,
3,2,,,Okapi,,Beluga,,Mongúz,,,Ka,Medve,Bébé
3,2,Bébé,,Okapi,,,Beluga,Mongúz,Medve,,Ka,,
3,2,Bébé,,Okapi,,,Beluga,Mongúz,,,Ka,Medve,
3,2,Medve,,Okapi,Bébé,,Beluga,Mongúz,,,Ka,,
3,2,Medve,,Okapi,,,Beluga,Mongúz,Bébé,,Ka,,
3,2,,,Okapi,,,Beluga,Mongúz,,Bébé,Ka,,Medve
3,2,Bébé,,Okapi,,,,Mongúz,Beluga,,Ka,Medve,
3,2,Medve,,Okapi,Bébé,,,Mongúz,Beluga,,Ka,,
3,2,,,Okapi,,,Bébé,Mongúz,Beluga,,Ka,,Medve
3,2,Bébé,,Okapi,,,,Mongúz,,Beluga,Ka,Medve,
3,2,Medve,,Okapi,Bébé,,,Mongúz,,Beluga,Ka,,
3,2,,,Okapi,,,Bébé,Mongúz,,Beluga,Ka,,Medve
3,2,Bébé,,Okapi,Medve,,,Mongúz,,,Ka,Beluga,
3,2,Bébé,,Okapi,,,Medve,Mongúz,,,Ka,Beluga,
3,2,,,Okapi,,Medve,,Mongúz,,Bébé,Ka,Beluga,
3,2,Bébé,,Okapi,,,,Mongúz,,,Ka,Medve,Beluga
3,2,,,Okapi,Medve,Bébé,,Mongúz,,,Ka,,Beluga
3,2,,,Okapi,,Bébé,Medve,Mongúz,,,Ka,,Beluga
3,2,,,Okapi,,,Bébé,Mongúz,Medve,,Ka,,Beluga
3,2,Bébé,,Beluga,Okapi,,,Mongúz,Medve,,Ka,,
3,2,Bébé,,Beluga,Okapi,,,Mongúz,,,Ka,Medve,
3,2,,,Beluga,Okapi,,Bébé,Mongúz,,,Ka,,Medve
3,2,Medve,,Beluga,Okapi,,,Mongúz,Bébé,,Ka,,
3,2,,,Beluga,Okapi,,,Mongúz,,Bébé,Ka,,Medve
3,2,Bébé,,Medve,Okapi,Beluga,,Mongúz,,,Ka,,
3,2,Bébé,,,Okapi,Beluga,,Mongúz,Medve,,Ka,,
3,2,Bébé,,,Okapi,Beluga,,Mongúz,,,Ka,Medve,
3,2,,,Bébé,Okapi,Beluga,,Mongúz,,,Ka,,Medve
3,2,Medve,,,Okapi,Beluga,,Mongúz,Bébé,,Ka,,
3,2,,,,Okapi,Beluga,,Mongúz,,Bébé,Ka,,Medve
3,2,Medve,,Bébé,Okapi,,Beluga,Mongúz,,,Ka,,
3,2,Medve,,,Okapi,,Beluga,Mongúz,,Bébé,Ka,,
3,2,Medve,,,Okapi,,Beluga,Mongúz,,,Ka,Bébé,
3,2,Medve,,Bébé,Okapi,,,Mongúz,Beluga,,Ka,,
3,2,,,,Okapi,Bébé,,Mongúz,Beluga,,Ka,,Medve
3,2,Medve,,,Okapi,,Bébé,Mongúz,Beluga,,Ka,,
3,2,Medve,,,Okapi,,,Mongúz,Beluga,,Ka,Bébé,
3,2,Medve,,Bébé,Okapi,,,Mongúz,,Beluga,Ka,,
3,2,,,,Okapi,Bébé,,Mongúz,,Beluga,Ka,,Medve
3,2,Medve,,,Okapi,,Bébé,Mongúz,,Beluga,Ka,,
3,2,Medve,,,Okapi,,,Mongúz,,Beluga,Ka,Bébé,
3,2,Bébé,,Medve,Okapi,,,Mongúz,,,Ka,Beluga,
3,2,Bébé,,,Okapi,,,Mongúz,Medve,,Ka,Beluga,
3,2,Bébé,,,Okapi,,,Mongúz,,,Ka,Beluga,Medve
3,2,Medve,,,Okapi,,,Mongúz,Bébé,,Ka,Beluga,
3,2,Medve,,,Okapi,,,Mongúz,,,Ka,Beluga,Bébé
3,2,,,Medve,Okapi,Bébé,,Mongúz,,,Ka,,Beluga
3,2,,,,Okapi,Bébé,,Mongúz,Medve,,Ka,,Beluga
3,2,Medve,,,Okapi,,,Mongúz,,,Ka,Bébé,Beluga
3,2,Bébé,,Beluga,Medve,Okapi,,Mongúz,,,Ka,,
3,2,Bébé,,Beluga,,Okapi,Medve,Mongúz,,,Ka,,
3,2,,,Beluga,Bébé,Okapi,,Mongúz,,,Ka,,Medve
3,2,,,Beluga,,Okapi,,Mongúz,Bébé,,Ka,Medve,
3,2,,,Beluga,,Okapi,,Mongúz,,,Ka,Medve,Bébé
3,2,,,,Beluga,Okapi,,Mongúz,Bébé,,Ka,,Medve
3,2,,,Medve,Beluga,Okapi,,Mongúz,,,Ka,,Bébé
3,2,,,,Beluga,Okapi,,Mongúz,Medve,,Ka,,Bébé
3,2,Bébé,,Medve,,Okapi,Beluga,Mongúz,,,Ka,,
3,2,Bébé,,,,Okapi,Beluga,Mongúz,,,Ka,,Medve
3,2,,,Bébé,,Okapi,Beluga,Mongúz,,,Ka,,Medve
3,2,Medve,,,,Okapi,Beluga,Mongúz,,,Ka,,Bébé
3,2,Bébé,,,,Okapi,,Mongúz,Beluga,,Ka,Medve,
3,2,,,Bébé,,Okapi,,Mongúz,Beluga,,Ka,Medve,
3,2,Medve,,,Bébé,Okapi,,Mongúz,Beluga,,Ka,,
3,2,,,Medve,,Okapi,,Mongúz,Beluga,,Ka,Bébé,
3,2,Bébé,,,,Okapi,,Mongúz,,Beluga,Ka,Medve,
3,2,,,Bébé,,Okapi,,Mongúz,,Beluga,Ka,Medve,
3,2,Medve,,,Bébé,Okapi,,Mongúz,,Beluga,Ka,,
3,2,,,Medve,,Okapi,,Mongúz,,Beluga,Ka,Bébé,
3,2,Bébé,,,Medve,Okapi,,Mongúz,,,Ka,Beluga,
3,2,,,Medve,,Okapi,,Mongúz,Bébé,,Ka,Beluga,
3,2,,,Medve,,Okapi,,Mongúz,,,Ka,Beluga,Bébé
3,2,Bébé,,,,Okapi,,Mongúz,,,Ka,Medve,Beluga
3,2,,,Bébé,,Okapi,,Mongúz,,,Ka,Medve,Beluga
3,2,,,Medve,,Okapi,Bébé,Mongúz,,,Ka,,Beluga
3,2,,,Medve,,Okapi,,Mongúz,,,Ka,Bébé,Beluga
3,2,Bébé,,Beluga,,,Okapi,Mongúz,Medve,,Ka,,
3,2,Bébé,,Beluga,,,Okapi,Mongúz,,,Ka,Medve,
3,2,Medve,,Beluga,Bébé,,Okapi,Mongúz,,,Ka,,
3,2,Medve,,Beluga,,,Okapi,Mongúz,Bébé,,Ka,,
3,2,,,Beluga,,,Okapi,Mongúz,,Bébé,Ka,,Medve
3,2,Bébé,,Medve,Beluga,,Okapi,Mongúz,,,Ka,,
3,2,Bébé,,,Beluga,,Okapi,Mongúz,Medve,,Ka,,
3,2,Bébé,,,Beluga,,Okapi,Mongúz,,,Ka,Medve,
3,2,,,Bébé,Beluga,,Okapi,Mongúz,,,Ka,,Medve
3,2,Medve,,,Beluga,,Okapi,Mongúz,Bébé,,Ka,,
3,2,,,,Beluga,,Okapi,Mongúz,,Bébé,Ka,,Medve
3,2,Bébé,,Medve,,Beluga,Okapi,Mongúz,,,Ka,,
3,2,Bébé,,,,Beluga,Okapi,Mongúz,,,Ka,,Medve
3,2,,,Bébé,,Beluga,Okapi,Mongúz,,,Ka,,Medve
3,2,Medve,,,,Beluga,Okapi,Mongúz,,,Ka,,Bébé
3,2,Medve,,Bébé,,,Okapi,Mongúz,Beluga,,Ka,,
3,2,Medve,,Bébé,,,Okapi,Mongúz,,Beluga,Ka,,
3,2,Bébé,,Medve,,,Okapi,Mongúz,,,Ka,Beluga,
3,2,Medve,,,Bébé,,Okapi,Mongúz,,,Ka,Beluga,
3,2,,,Medve,,Bébé,Okapi,Mongúz,,,Ka,,Beluga
3,2,Medve,,,,,Okapi,Mongúz,,Bébé,Ka,,Beluga
3,2,Bébé,,Beluga,,,,Mongúz,Okapi,,Ka,Medve,
3,2,Medve,,Beluga,Bébé,,,Mongúz,Okapi,,Ka,,
3,2,,,Beluga,,,Bébé,Mongúz,Okapi,,Ka,,Medve
3,2,Bébé,,Medve,Beluga,,,Mongúz,Okapi,,Ka,,
3,2,Bébé,,,Beluga,,,Mongúz,Okapi,,Ka,Medve,
3,2,,,Bébé,Beluga,,,Mongúz,Okapi,,Ka,,Medve
3,2,,,,Beluga,,Bébé,Mongúz,Okapi,,Ka,,Medve
3,2,Bébé,,,,Beluga,,Mongúz,Okapi,,Ka,Medve,
3,2,,,Bébé,,Beluga,,Mongúz,Okapi,,Ka,Medve,
3,2,Medve,,,Bébé,Beluga,,Mongúz,Okapi,,Ka,,
3,2,,,Medve,,Beluga,,Mongúz,Okapi,,Ka,Bébé,
3,2,Medve,,Bébé,,,Beluga,Mongúz,Okapi,,Ka,,
3,2,Bébé,,Medve,,,,Mongúz,Okapi,,Ka,Beluga,
3,2,Medve,,,Bébé,,,Mongúz,Okapi,,Ka,Beluga,
3,2,Medve,,,,,Bébé,Mongúz,Okapi,,Ka,,Beluga
3,2,Bébé,,Beluga,,,,Mongúz,Medve,,Ka,Okapi,
3,2,Bébé,,Beluga,,,,Mongúz,,,Ka,Okapi,Medve
3,2,Medve,,Beluga,Bébé,,,Mongúz,,,Ka,Okapi,
3,2,Medve,,Beluga,,,,Mongúz,Bébé,,Ka,Okapi,
3,2,Medve,,Beluga,,,,Mongúz,,,Ka,Okapi,Bébé
3,2,Bébé,,Medve,Beluga,,,Mongúz,,,Ka,Okapi,
3,2,Bébé,,,Beluga,,,Mongúz,Medve,,Ka,Okapi,
3,2,Bébé,,,Beluga,,,Mongúz,,,Ka,Okapi,Medve
3,2,Medve,,,Beluga,,,Mongúz,Bébé,,Ka,Okapi,
3,2,Medve,,,Beluga,,,Mongúz,,,Ka,Okapi,Bébé
3,2,Bébé,,,,Beluga,,Mongúz,Medve,,Ka,Okapi,
3,2,Bébé,,,,Beluga,,Mongúz,,,Ka,Okapi,Medve
3,2,,,Bébé,,Beluga,,Mongúz,Medve,,Ka,Okapi,
3,2,,,Bébé,,Beluga,,Mongúz,,,Ka,Okapi,Medve
3,2,Medve,,,Bébé,Beluga,,Mongúz,,,Ka,Okapi,
3,2,Medve,,,,Beluga,,Mongúz,Bébé,,Ka,Okapi,
3,2,,,Medve,,Beluga,,Mongúz,,Bébé,Ka,Okapi,
3,2,Medve,,,,Beluga,,Mongúz,,,Ka,Okapi,Bébé
3,2,Medve,,Bébé,,,Beluga,Mongúz,,,Ka,Okapi,
3,2,Medve,,Bébé,,,,Mongúz,Beluga,,Ka,Okapi,
3,2,,,Medve,,Bébé,,Mongúz,Beluga,,Ka,Okapi,
3,2,Medve,,Bébé,,,,Mongúz,,Beluga,Ka,Okapi,
3,2,,,Medve,,Bébé,,Mongúz,,Beluga,Ka,Okapi,
3,2,Medve,,Bébé,,,,Mongúz,,,Ka,Okapi,Beluga
3,2,,,Medve,,Bébé,,Mongúz,,,Ka,Okapi,Beluga
3,2,,,Okapi,Beluga,Medve,,,Mongúz,,Ka,,Bébé
3,2,,,Okapi,Beluga,,,Medve,Mongúz,,Ka,,Bébé
3,2,,,Okapi,Medve,Beluga,,,Mongúz,,Ka,,Bébé
3,2,Bébé,,Okapi,,,Beluga,Medve,Mongúz,,Ka,,
3,2,,,Okapi,Bébé,,Beluga,,Mongúz,,Ka,Medve,
3,2,,,Okapi,,,Beluga,Bébé,Mongúz,,Ka,,Medve
3,2,,,Okapi,Medve,,Beluga,,Mongúz,,Ka,Bébé,
3,2,,,Okapi,,Medve,Beluga,,Mongúz,,Ka,Bébé,
3,2,,,Okapi,,,Beluga,,Mongúz,,Ka,Medve,Bébé
3,2,Bébé,,Okapi,Medve,,,Beluga,Mongúz,,Ka,,
3,2,Bébé,,Okapi,,,Medve,Beluga,Mongúz,,Ka,,
3,2,,,Okapi,Bébé,,,Beluga,Mongúz,,Ka,,Medve
3,2,,,Okapi,,Medve,,Beluga,Mongúz,,Ka,Bébé,
